region,province,province_code,district_name,district,district_code,settlement,settlement_name,pop_group,X,Y,surveys,distinct_settlements
North Eastern,Takhar,AF18,chahab,Chahab,AF1816,Takhnabad,takhnabad,host,69.78422,37.3804,4,1
Northern,Balkh,AF21,nahr_e_shahi,Nahr-e-Shahi,AF2102,Now Bahar NO 2,now_bahar_no_2,host,67.13869488,36.76965267,4,1
Northern,Sar-e-Pul,AF22,sar_e_pul,Sar-e-Pul,AF2201,Korak Uzbekya,korak_uzbekya,host,65.851,36.2808,4,1
Southern,Kandahar,AF27,kandahar,Kandahar,AF2701,Arabo Qala (Guzar 5),arabo_qala_guzar_5,host,65.73722,31.63694,4,0
Northern,Faryab,AF29,shirin_tagab,Shirin Tagab,AF2906,Qour Qoul,qour_qoul,host,65.0155,36.1905,8,0
South Eastern,Ghazni,AF11,ghazni,Ghazni,AF1101,Qalai Baibar,qalai_baibar,host,68.42280924,33.55379926,8,0
Southern,Helmand,AF30,nad_ali,Nad-e-Ali,AF3002,Naqel Abad,naqel_abad,host,64.2693,31.6938,4,1
Northern,Sar-e-Pul,AF22,sar_e_pul,Sar-e-Pul,AF2201,Bahsod,bahsod,host,65.8904,36.2742,4,0
South Eastern,Khost,AF14,matun,Matun,AF1401,Layar Kalay,layar_kalay,host,70.0785,33.3596,4,1
Northern,Faryab,AF29,dawlat_abad,Dawlat Abad,AF2909,Quzibay Qala,quzibay_qala,host,64.8857,36.4193,16,0
Eastern,Kunar,AF15,nurgal,Nurgal,AF1514,Samey,samey,host,70.7565,34.6917,4,0
North Eastern,Kunduz,AF19,ali_abad,Ali Abad,AF1903,Arbab Guludin,arbab_guludin,host,68.8939,36.6368,4,1
Central,Daykundi,AF24,miramor,Miramor,AF2406,Askaka,askaka,host,66.8028,33.6742,4,1
North Eastern,Takhar,AF18,eshkmesh,Eshkmesh,AF1811,Jadran,jadran,host,69.2424,36.2974,36,1
Eastern,Kunar,AF15,sar_kani,Sar Kani,AF1505,Muslim Abad,muslim_abad,host,71.12234299,34.81632649,4,0
Southern,Zabul,AF26,qalat,Qalat,AF2601,Hawali,hawali,host,66.91305731,32.10741304,8,0
Eastern,Kunar,AF15,chawkay,Chawkay,AF1509,Gato Qala,gato_qala,host,70.8853,34.6744,4,1
Eastern,Nangarhar,AF06,behsud,Behsud,AF0602,Daman,daman,host,70.47076,34.45906,28,0
Northern,Balkh,AF21,nahr_e_shahi,Nahr-e-Shahi,AF2102,Sayed Abad,sayed_abad,host,67.13944671,36.75880699,4,1
Western,Ghor,AF23,lal_wa_sarjangal,Lal Wa Sarjangal,AF2307,Garm Ab Sufla,garm_ab_sufla,host,65.9429,34.45,4,0
Southern,Kandahar,AF27,daman,Daman,AF2703,Sangar Qarya,sangar_qarya,host,66.23737,31.75543,8,1
North Eastern,Kunduz,AF19,imam_sahib,Imam Sahib,AF1905,Fanjugha Uzbekai,fanjugha_uzbekai,host,68.8578,37.1921,4,1
Southern,Kandahar,AF27,kandahar,Kandahar,AF2701,District 7 Sample Pt 1,district_7_sample_pt_1,host,65.64064,31.61434,4,1
Southern,Kandahar,AF27,panjwayi,Panjwayi,AF2704,Salihan,salihan,host,65.5393,31.5539,4,1
Central,Bamyan,AF10,waras,Waras,AF1007,Zergak,zergak,host,67.13284,34.0909,4,0
Eastern,Kunar,AF15,chawkay,Chawkay,AF1509,Shalote,shalote,host,70.9318,34.6927,12,1
Northern,Jawzjan,AF28,sheberghan,Shiberghan,AF2801,Now Abad Pamkhana,now_abad_pamkhana,host,65.84828648,36.5556361,16,1
North Eastern,Takhar,AF18,eshkmesh,Eshkmesh,AF1811,Panjary ozbekeya,panjary_ozbekeya,host,69.32646624,36.34192699,8,1
Eastern,Kunar,AF15,chapa_dara,Chapa Dara,AF1513,Gulsalik,gulsalik,host,70.7328,34.9862,28,1
Eastern,Nangarhar,AF06,kama,Kama,AF0605,Za Khail,za_khail,host,70.5588,34.3966,4,1
Central,Daykundi,AF24,shahrestan,Shahrestan,AF2402,Waras Sufla,waras_sufla,host,66.4335,33.6073,8,0
Northern,Samangan,AF20,dara_e_suf_e_payin,Dara-e-Suf-e-Payin,AF2006,Chelamazar,chelamazar,host,67.28752909,35.95014498,4,1
Northern,Jawzjan,AF28,sheberghan,Shiberghan,AF2801,Chehl Mard,chehl_mard,host,65.7998,36.6821,4,1
North Eastern,Takhar,AF18,namak_ab,Namak Ab,AF1806,Kham Khairan,kham_khairan,host,69.6565,36.5948,8,0
South Eastern,Paktika,AF12,sharan,Sharan,AF1201,Zara Sharan,zara_sharan,host,68.81448,33.14854,4,0
South Eastern,Paktika,AF12,sharan,Sharan,AF1201,Ambar Khail,ambar_khail,host,68.7582,33.2511,8,0
Southern,Nimroz,AF34,kang,Kang,AF3402,Abdul Aziz Wa Yaquob,abdul_aziz_wa_yaquob,host,61.78277756,31.26730098,4,0
North Eastern,Takhar,AF18,eshkmesh,Eshkmesh,AF1811,Now Abad Kalan,now_abad_kalan,host,69.2304,36.2863,4,1
Western,Herat,AF32,injil,Injil,AF3202,Sakhi Abad,sakhi_abad,host,62.35032505,34.3152303,12,1
Southern,Kandahar,AF27,spin_boldak,Spin Boldak,AF2711,Nawi Kalay,nawi_kalay,host,66.3838,30.9972,4,1
Northern,Faryab,AF29,qaram_qul,Qaram Qul,AF2911,Alte Bolak Qazi Kent,alte_bolak_qazi_kent,host,65.0953,36.8506,4,0
North Eastern,Baghlan,AF09,pul_e_khumri,Pul-e-Khumri,AF0901,Lalakay,lalakay,host,68.6596,36.0821,4,0
Central,Maidan Wardak,AF04,daymirdad,Daymirdad,AF0406,Nawa Jowi,nawa_jowi,host,68.1961,33.9723,4,0
Southern,Zabul,AF26,qalat,Qalat,AF2601,Saadullah Khan Masjid,saadullah_khan_masjid,host,66.91481264,32.11152895,8,0
South Eastern,Paktika,AF12,yahya_khel,Yahya Khel,AF1204,Noor Mohammad Kalay,noor_mohammad_kalay,host,68.6756,32.9489,4,0
North Eastern,Takhar,AF18,eshkmesh,Eshkmesh,AF1811,Tarsak Chashma Chaght,tarsak_chashma_chaght,host,69.259,36.3539,4,1
Central,Kapisa,AF02,mahmood_e_raqi,Mahmood-e-Raqi,AF0201,Ashor Khail,ashor_khail,host,69.3596,35.0107,4,1
Central,Daykundi,AF24,nili,Nili,AF2401,Mish Sufla,mish_sufla,host,66.0997,33.7651,4,0
Eastern,Kunar,AF15,chapa_dara,Chapa Dara,AF1513,Bulak Degul,bulak_degul,host,70.6968,34.931,8,1
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Rais Sharaf,rais_sharaf,host,63.12897008,35.00633142,16,1
North Eastern,Kunduz,AF19,kunduz,Kunduz,AF1901,Seh Darak,seh_darak,host,68.8667,36.7066,8,1
Eastern,Nangarhar,AF06,jalalabad,Jalalabad,AF0601,Khalis Family,khalis_family,host,70.45433329,34.41369259,36,1
Central,Kabul,AF01,kabul,Kabul,AF0101,Simint Khana,simint_khana,host,69.2058,34.5231,8,1
Northern,Jawzjan,AF28,fayzabad_jawzjan,Fayzabad,AF2808,Mardeyan Watani Payen,mardeyan_watani_payen,host,66.4702,36.9235,4,0
Southern,Helmand,AF30,lashkargah,Lashkargah,AF3001,Lashkar Bazar,lashkar_bazar,host,64.417,31.5963,4,1
Western,Herat,AF32,hirat,Hirat,AF3201,Jubril,jubril,host,62.1263,34.3727,16,0
Northern,Sar-e-Pul,AF22,sar_e_pul,Sar-e-Pul,AF2201,Nawroz Tapa,nawroz_tapa,host,65.97409371,36.22513926,4,0
Central,Kabul,AF01,kabul,Kabul,AF0101,Qala Nazer (PD 6),qala_nazer_pd_6,host,69.11421301,34.49609045,4,1
Northern,Faryab,AF29,qurghan,Qurghan,AF2912,Degche Khana,degche_khana,host,65.0931,36.892,4,1
Central,Bamyan,AF10,bamyan,Bamyan,AF1001,Jagra Khail,jagra_khail,host,67.8454,34.8249,12,0
Southern,Kandahar,AF27,kandahar,Kandahar,AF2701,District 9 Sample Pt 2,district_9_sample_pt_2,host,65.71562,31.63777,8,1
Southern,Kandahar,AF27,panjwayi,Panjwayi,AF2704,Balambi,balambi,host,65.3686,31.4613,16,1
Eastern,Kunar,AF15,khas_kunar,Khas Kunar,AF1510,Nangosai,nangosai,host,70.8753,34.5787,4,1
Southern,Kandahar,AF27,daman,Daman,AF2703,Mohmand,mohmand,host,65.8997,31.59,4,1
North Eastern,Badakhshan,AF17,faiz_abad_badakhshan,Faiz Abad (Badakhshan),AF1701,Mozafar Abad,mozafar_abad,host,NA,NA,4,1
North Eastern,Badakhshan,AF17,jorm,Jorm,AF1710,Dashtak,dashtak,host,70.8215,36.8633,4,1
Southern,Helmand,AF30,lashkargah,Lashkargah,AF3001,Bolan,bolan,host,64.33502553,31.60325285,4,1
Western,Badghis,AF31,ab_kamari,Ab Kamari,AF3102,Chashma Gul Shah,chashma_gul_shah,internal_returnees,62.9911,34.7578,12,1
Western,Badghis,AF31,ab_kamari,Ab Kamari,AF3102,Dahi Zangi Awje,dahi_zangi_awje,internal_returnees,63.0387,34.9791,20,1
Western,Badghis,AF31,ab_kamari,Ab Kamari,AF3102,Khoja Barar Baghban Ha,khoja_barar_baghban_ha,internal_returnees,63.0733,34.9222,12,1
Western,Badghis,AF31,ab_kamari,Ab Kamari,AF3102,Markaz Wolluswaly Sang Atash,markaz_wolluswaly_sang_atash,internal_returnees,63.00479384,35.2468665,12,1
Western,Badghis,AF31,ab_kamari,Ab Kamari,AF3102,Mohammad Zai,mohammad_zai,internal_returnees,62.9902,35.3093,12,1
Western,Badghis,AF31,ab_kamari,Ab Kamari,AF3102,Pahlawan,pahlawan,internal_returnees,63.0419,34.9763,4,1
Western,Badghis,AF31,ab_kamari,Ab Kamari,AF3102,Qotoghak,qotoghak,internal_returnees,62.7884,34.8463,16,1
Western,Badghis,AF31,ab_kamari,Ab Kamari,AF3102,Sar Kamar,sar_kamar,internal_returnees,62.8504,35.1499,12,1
Western,Badghis,AF31,ab_kamari,Ab Kamari,AF3102,Tay Dara Gandab,tay_dara_gandab,internal_returnees,62.9031,34.7886,4,1
Western,Badghis,AF31,muqur,Muqur,AF3103,Abdul Karim Taraki,abdul_karim_taraki,internal_returnees,63.2584,35.0864,12,1
Western,Badghis,AF31,muqur,Muqur,AF3103,Abo Bakr Mahajer,abo_bakr_mahajer,internal_returnees,63.21277607,34.98330173,16,1
Western,Badghis,AF31,muqur,Muqur,AF3103,Andari Mohammad Omer Khan,andari_mohammad_omer_khan,internal_returnees,63.2811,35.001,8,0
Western,Badghis,AF31,muqur,Muqur,AF3103,Buzbai Hulya,buzbai_hulya,internal_returnees,63.29201955,34.97987261,12,1
Western,Badghis,AF31,muqur,Muqur,AF3103,Chai Lapka,chai_lapka,internal_returnees,63.3498,35.0054,8,1
Western,Badghis,AF31,muqur,Muqur,AF3103,Gajel,gajel,internal_returnees,63.16667049,35.07782774,4,0
Western,Badghis,AF31,muqur,Muqur,AF3103,Khar Shenow Taraki (Tajek (2)),khar_shenow_taraki_tajek_2,internal_returnees,63.2353,35.1003,4,1
Western,Badghis,AF31,muqur,Muqur,AF3103,Mazaid Sufla,mazaid_sufla,internal_returnees,63.2353,35.083,20,0
Western,Badghis,AF31,muqur,Muqur,AF3103,Miran Zai Jowi Kach,miran_zai_jowi_kach,internal_returnees,63.3196,35.0501,8,1
Western,Badghis,AF31,muqur,Muqur,AF3103,Mossa Zai,mossa_zai,internal_returnees,63.2808,35.0657,4,1
Western,Badghis,AF31,muqur,Muqur,AF3103,Qarghach Balocha,qarghach_balocha,internal_returnees,63.2449,35.0097,16,1
Western,Badghis,AF31,muqur,Muqur,AF3103,Rabat Kohna Markaz Wolluswali,rabat_kohna_markaz_wolluswali,internal_returnees,63.2588,35.0741,4,1
Western,Badghis,AF31,muqur,Muqur,AF3103,Senjetak Khalifa Ha,senjetak_khalifa_ha,internal_returnees,63.22293315,35.02050087,8,1
Western,Badghis,AF31,muqur,Muqur,AF3103,Senjetak Sine Ha,senjetak_sine_ha,internal_returnees,63.25142374,35.00060062,4,1
Western,Badghis,AF31,muqur,Muqur,AF3103,Sorkh Abe,sorkh_abe,internal_returnees,63.1596,35.0894,12,1
Western,Badghis,AF31,muqur,Muqur,AF3103,Taraki Khoshnow,taraki_khoshnow,internal_returnees,63.25064367,35.12106025,4,1
Western,Badghis,AF31,qadis,Qadis,AF3104,Baba Doste,baba_doste,internal_returnees,63.3119,34.9518,8,1
Western,Badghis,AF31,qadis,Qadis,AF3104,Dara Boom Bala,dara_boom_bala,internal_returnees,63.4674,35.1334,8,1
Western,Badghis,AF31,qadis,Qadis,AF3104,Mir Gheyas,mir_gheyas,internal_returnees,63.5489,34.8865,4,1
Western,Badghis,AF31,qadis,Qadis,AF3104,Now abad taht bazar,now_abad_taht_bazar,internal_returnees,63.433425,34.812965,24,1
Western,Badghis,AF31,qadis,Qadis,AF3104,Tajek Ha,tajek_ha,internal_returnees,63.6458,34.8452,4,1
Western,Badghis,AF31,qadis,Qadis,AF3104,Zad Salah Bala,zad_salah_bala,internal_returnees,63.44252377,34.82387526,16,1
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Arbab Abdul Hay,arbab_abdul_hay,internal_returnees,63.18166326,34.97342532,12,1
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Baghelar Sarmaidan,baghelar_sarmaidan,internal_returnees,63.12335285,34.96493264,8,1
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Baghelar Zadmurad,baghelar_zadmurad,internal_returnees,63.12020794,34.9515101,36,1
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Bala Shar,bala_shar,internal_returnees,63.15332977,35.03165977,24,1
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Chakar Olya,chakar_olya,internal_returnees,63.15288158,35.00428142,8,0
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Darwishi Ahmadi,darwishi_ahmadi,internal_returnees,63.13044786,35.0413415,32,0
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Deh Sorkhak Payen,deh_sorkhak_payen,internal_returnees,63.15325722,34.9493561,4,1
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Haji Abad,haji_abad,internal_returnees,63.14743409,35.02168304,20,1
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Haji Mohammad Rahim,haji_mohammad_rahim,internal_returnees,63.18242708,34.94548653,8,1
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Jar Haji Wali Abad,jar_haji_wali_abad,internal_returnees,63.12332334,35.00192696,16,1
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Masjid Jamai,masjid_jamai,internal_returnees,63.1390206,34.9537458,8,1
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Now Abad Tagab Ismail,now_abad_tagab_ismail,internal_returnees,63.10080735,34.97113472,24,1
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Qadis Abad,qadis_abad,internal_returnees,63.14377025,34.98919532,12,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Adam Khel Kalay,adam_khel_kalay,natural_disaster_affected,71.18351502,34.89289857,8,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Ajab Shagi,ajab_shagi,natural_disaster_affected,71.2443112,34.8469003,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Aspin Gata,aspin_gata,natural_disaster_affected,71.19117239,34.90145565,20,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Babi Naw,babi_naw,natural_disaster_affected,71.21013117,34.84807442,24,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Banda,banda,natural_disaster_affected,71.20504995,34.89625774,8,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Bar Ahsara,bar_ahsara,natural_disaster_affected,71.17018352,34.87966706,8,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Barmianagul,barmianagul,natural_disaster_affected,71.2081801,34.85315119,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Barolo Kalay,barolo_kalay,natural_disaster_affected,71.23623879,34.81146626,8,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Bazon Nawo,bazon_nawo,natural_disaster_affected,71.27813493,34.87239358,12,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Chalkho Kasi,chalkho_kasi,natural_disaster_affected,71.23169263,34.84006296,16,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Chamang Kalah,chamang_kalah,natural_disaster_affected,71.17589088,34.88701689,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Dabona,dabona,natural_disaster_affected,71.1874385,34.89895783,8,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Dabona Sind Gari Kali,dabona_sind_gari_kali,natural_disaster_affected,71.18692155,34.89992749,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Dacheno Kalay,dacheno_kalay,natural_disaster_affected,71.24007821,34.88760058,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Dak Kalay Markaz,dak_kalay_markaz,natural_disaster_affected,71.22755167,34.9261465,8,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Danaw Korona,danaw_korona,natural_disaster_affected,71.2281021,34.90972539,16,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Dandokay Banda,dandokay_banda,natural_disaster_affected,71.26289655,34.92226882,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Daridam,daridam,natural_disaster_affected,71.21652681,34.87091474,12,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Dayri,dayri,natural_disaster_affected,71.24148389,34.8487314,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Haji Sardar,haji_sardar,natural_disaster_affected,71.18524,34.89571,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Hasaow Ne,hasaow_ne,natural_disaster_affected,71.20872094,34.83536242,12,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Isara Bar,isara_bar,natural_disaster_affected,71.16955,34.87952,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Kamngara,kamngara,natural_disaster_affected,71.28089296,34.87097121,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Karwaro,karwaro,natural_disaster_affected,71.26640114,34.83060353,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Khanabad,khanabad,natural_disaster_affected,71.16138,34.86933,12,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Kot Dabona,kot_dabona,natural_disaster_affected,71.19156715,34.89811555,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Koza Qala,koza_qala,natural_disaster_affected,71.16995,34.88074,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Krapi,krapi,natural_disaster_affected,71.21492942,34.85469856,8,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Kumaki Bache,kumaki_bache,natural_disaster_affected,71.24312144,34.9203352,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Lakar Wa Lar,lakar_wa_lar,natural_disaster_affected,71.29194,34.8535,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Larmianagal,larmianagal,natural_disaster_affected,71.21221738,34.85140824,12,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Loy Kalay Marawara,loy_kalay_marawara,natural_disaster_affected,71.18136607,34.89084441,8,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Loy Kalay Markaz Wolluswaly,loy_kalay_markaz_wolluswaly,natural_disaster_affected,71.179,34.8896,8,0
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Loya Bacha,loya_bacha,natural_disaster_affected,71.23275406,34.90567507,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Manay,manay,natural_disaster_affected,71.25782033,34.79711811,8,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Mano,mano,natural_disaster_affected,71.21428601,34.86088506,12,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Manz Lahor,manz_lahor,natural_disaster_affected,71.14348,34.84949,8,0
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Mate Sha,mate_sha,natural_disaster_affected,71.21389043,34.91783484,16,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Mato Bacha Kalay,mato_bacha_kalay,natural_disaster_affected,71.21984417,34.91536835,8,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Mora,mora,natural_disaster_affected,71.25449458,34.84175618,20,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Msri Ghar,msri_ghar,natural_disaster_affected,71.21653399,34.92446694,12,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Naraza,naraza,natural_disaster_affected,71.20667999,34.87536269,8,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Nari Obha,nari_obha,natural_disaster_affected,71.23688562,34.87461769,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Naw,naw,natural_disaster_affected,71.25912745,34.87233888,8,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Palkot,palkot,natural_disaster_affected,71.13826,34.83676,4,0
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Pitawo,pitawo,natural_disaster_affected,71.2338109,34.85429336,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Sa Sobi,sa_sobi,natural_disaster_affected,71.24004897,34.88393647,12,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Sadiq Abad,sadiq_abad,natural_disaster_affected,71.17532383,34.87466093,12,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Saidabad,saidabad,natural_disaster_affected,71.16775,34.88421,8,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Sarko Kalay,sarko_kalay,natural_disaster_affected,71.2154469,34.91977184,16,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Saryee Yousufkhel,saryee_yousufkhel,natural_disaster_affected,71.18065,34.88734,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Seeri Wa Markaz Wolliswali,seeri_wa_markaz_wolliswali,natural_disaster_affected,71.18162597,34.88652194,16,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Sheer Gowdi,sheer_gowdi,natural_disaster_affected,71.23834943,34.90876421,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Sherawon,sherawon,natural_disaster_affected,71.23140565,34.90318191,4,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Taimo Kalay,taimo_kalay,natural_disaster_affected,71.23072438,34.79689052,8,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Tanbako Kalay,tanbako_kalay,natural_disaster_affected,71.24028189,34.78977795,12,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Tarkho Obo,tarkho_obo,natural_disaster_affected,71.26761587,34.85132192,16,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Tepar,tepar,natural_disaster_affected,71.22714552,34.84817216,8,1
Eastern,Kunar,AF15,marawara,Marawara,AF1502,Zrando,zrando,natural_disaster_affected,71.2282284,34.84581126,8,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Adar Tapa Muhammad Alam,adar_tapa_muhammad_alam,natural_disaster_affected,64.6622729,36.15085179,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Aq Gonbad Ghulam Nabi,aq_gonbad_ghulam_nabi,natural_disaster_affected,64.55793827,36.03406659,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Aqchegel,aqchegel,natural_disaster_affected,65.1243629,35.98104066,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Aqsai Arab,aqsai_arab,natural_disaster_affected,64.64678101,35.8994643,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Atta Khan Khwaja,atta_khan_khwaja,natural_disaster_affected,64.68201994,36.20805728,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Awmake Mir Shakar,awmake_mir_shakar,natural_disaster_affected,64.63148704,35.82772371,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Bailar Sai Wasat,bailar_sai_wasat,natural_disaster_affected,65.06610772,35.94944651,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Balcha,balcha,natural_disaster_affected,64.74731636,35.62590146,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Baloch Qazel Qoul,baloch_qazel_qoul,natural_disaster_affected,64.85753137,35.85130171,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Betaw Wais Baba,betaw_wais_baba,natural_disaster_affected,64.80002,35.72586,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Dahan Aeiar,dahan_aeiar,natural_disaster_affected,64.89075646,35.78085953,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Dahan Darah,dahan_darah,natural_disaster_affected,64.57665524,36.06939862,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Gaz Laik,gaz_laik,natural_disaster_affected,64.8504,35.7631,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Ghalmori Kohi Safid,ghalmori_kohi_safid,natural_disaster_affected,64.65989242,35.68059108,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Gilim Baf,gilim_baf,natural_disaster_affected,64.9369,35.6914,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Karaiz Qala,karaiz_qala,natural_disaster_affected,64.7287439,35.98663299,8,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Khair Abad,khair_abad,natural_disaster_affected,64.68560658,36.17234648,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Khan Qutan,khan_qutan,natural_disaster_affected,64.9831,35.8173,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Mish Hazar,mish_hazar,natural_disaster_affected,64.69497,35.48245,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Nawabad Dahan Darrah,nawabad_dahan_darrah,natural_disaster_affected,64.8697,35.83735,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Qazlar Qala,qazlar_qala,natural_disaster_affected,64.66124729,35.99618644,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Sayer,sayer,natural_disaster_affected,64.68794818,35.66436348,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Shah Nazar,shah_nazar,natural_disaster_affected,64.66996679,36.05007407,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Tamchi,tamchi,natural_disaster_affected,64.51923069,36.02124484,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Tawakol Paein,tawakol_paein,natural_disaster_affected,64.70130801,35.76886604,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Tawakuli,tawakuli,natural_disaster_affected,64.6261019,35.9206729,4,1
Northern,Faryab,AF29,pashtun_kot,Pashtun Kot,AF2902,Zarsho-E-Rahim,zarsho_e_rahim,natural_disaster_affected,64.97858,35.64996,4,1
Northern,Jawzjan,AF28,sheberghan,Sheberghan,AF2801,Amir Ali Shir Noway,amir_ali_shir_noway,natural_disaster_affected,65.76313053,36.66746839,4,1
Northern,Jawzjan,AF28,sheberghan,Sheberghan,AF2801,Arab Khana,arab_khana,natural_disaster_affected,65.76715379,36.65243111,4,1
