list_name,name,label::English,label::Dari,label::Pashto,region,province,district,factors,filter
village_list,abdul_karim_taraki,Abdul Karim Taraki,????? ???? ??? ??,????? ???? ??? ??,,,muqur_badghis,,
village_list,abo_bakr_mahajer,Abo Bakr Mahajer,?????? ?????,?????? ?????,,,muqur_badghis,,
village_list,andari_mohammad_omer_khan,Andari Mohammad Omer Khan,????? ???? ??????,????? ???? ??????,,,muqur_badghis,,
village_list,arab_ha,Arab Ha,??? ??,??? ??,,,muqur_badghis,,
village_list,buzbai_hulya,Buzbai Hulya,????? ????,????? ????,,,muqur_badghis,,
village_list,chai_lapka,Chai Lapka,??? ????,??? ????,,,muqur_badghis,,
village_list,char_dah,Char Dah,???? ??,???? ??,,,muqur_ghazni,,
village_list,family,Family,??????,??????,,,muqur_ghazni,,
village_list,farozi,Farozi,?????,?????,,,muqur_badghis,,
village_list,gajel,Gajel,????,????,,,muqur_badghis,,
village_list,jakna,Jakna,????,????,,,muqur_badghis,,
village_list,khar_shenow_taraki_tajek_2,Khar Shenow Taraki (Tajek (2)),??????? ??? ??(????? 2),??????? ??? ??(????? 2),,,muqur_badghis,,
village_list,lara_ahmad_zai,Lara Ahmad Zai,???? ???? ??,???? ???? ??,,,muqur_badghis,,
village_list,mazaid_sufla,Mazaid Sufla,???? ????,???? ????,,,muqur_badghis,,
village_list,miran_zai_haji_sorgul,Miran Zai Haji Sorgul,????? ?? ???? ????,????? ?? ???? ????,,,muqur_badghis,,
village_list,miran_zai_jowi_kach,Miran Zai Jowi Kach,????? ?? ??? ??,????? ?? ??? ??,,,muqur_badghis,,
village_list,miran_zai_kulabi,Miran Zai Kulabi,????? ?? ??????,????? ?? ??????,,,muqur_badghis,,
village_list,mossa_zai,Mossa Zai,???? ??,???? ??,,,muqur_badghis,,
village_list,muhammad_zayee_haji_gul_muhammad,Muhammad Zayee Haji Gul Muhammad,???? ?? ???? ?? ????,???? ?? ???? ?? ????,,,muqur_badghis,,
village_list,nawabad,Nawabad,??????,??????,,,muqur_ghazni,,
village_list,naway_khune,Naway Khune,???? ???,??? ????,,,muqur_ghazni,,
village_list,neyazai,Neyazai,?????,?????,,,muqur_badghis,,
village_list,noor_khail,Noor Khail,??? ???,??? ???,,,muqur_badghis,,
village_list,pashtunabad,Pashtunabad,????? ? ???,????? ? ???,,,muqur_ghazni,,
village_list,qarghach_baikal,Qarghach Baikal,???? ??????,???? ??????,,,muqur_badghis,,
village_list,qarghach_balocha,Qarghach Balocha,???? ?????,???? ?????,,,muqur_badghis,,
village_list,rabat_kohna_markaz_wolluswali,Rabat Kohna Markaz Wolluswali,??? ????? ???? ????????,??? ????? ???? ????????,,,muqur_badghis,,
village_list,rahmani_qala,Rahmani Qala,?????? ????,?????? ????,,,muqur_ghazni,,
village_list,senjetak,Senjetak,??????,??????,,,muqur_badghis,,
village_list,senjetak_khalifa_ha,Senjetak Khalifa Ha,?????? ????? ??,?????? ????? ??,,,muqur_badghis,,
village_list,senjetak_sine_ha,Senjetak Sine Ha,?????? ???? ??,?????? ???? ??,,,muqur_badghis,,
village_list,sorkh_abe,Sorkh Abe,??? ??,??? ??,,,muqur_badghis,,
village_list,taraki_hul_ya,Taraki Hul Ya,??? ?? ??? ??,??? ?? ??? ??,,,muqur_badghis,,
village_list,taraki_khoshnow,Taraki Khoshnow,??? ?? ?????,??? ?? ?????,,,muqur_badghis,,
village_list,yousf_zai,Yousf Zai,???? ??,???? ??,,,muqur_badghis,,
village_list,zat_ali,Zat Ali,??? ???,??? ???,,,muqur_badghis,,
village_list,other,Other (please specify),????,???,,,muqur_ghazni,,
village_list,other,Other (please specify),????,???,,,muqur_badghis,,
village_list,abdol_ahd_bay_kamari,Abdol Ahd Bay Kamari,??????????? ????,??????????? ????,,,muqur_badghis,,
village_list,abdulahad_bai_kumari,Abdulahad Bai Kumari,??????????? ????,??????????? ????,,,muqur_badghis,,
village_list,abdullahad_bai_komari,Abdullahad Bai Komari,??????????? ????,??????????? ????,,,muqur_badghis,,
village_list,ablah_e_miranzai,Ablah-e Miranza'i,???? ?????????,???? ?????????,,,muqur_badghis,,
village_list,andari_mohammad_omar_khan,Andari Mohammad Omar Khan,????? ???? ??????,????? ???? ??????,,,muqur_badghis,,
village_list,andari_muhammad_omer_khan,Andari Muhammad Omer Khan,????? ???? ??????,????? ???? ??????,,,muqur_badghis,,
village_list,azizan,Azizan,??????,??????,,,muqur_badghis,,
village_list,bega,Bega,????,????,,,muqur_badghis,,
village_list,buz_bai_sufla,Buz Bai Sufla,????? ????,????? ????,,,muqur_badghis,,
village_list,gharghach_baluch_ah,Gharghach Baluch Ah,???? ??????,???? ??????,,,muqur_badghis,,
village_list,kalabashur,Kalabashur,???????,???????,,,muqur_badghis,,
village_list,kashani_ya,Kashani Ya,????? ??,????? ??,,,muqur_badghis,,
village_list,khalifah,Khalifah,????? ??,????? ??,,,muqur_badghis,,
village_list,khalifeh,Khalifeh,?????,?????,,,muqur_badghis,,
village_list,khushnaw_tarki_saflaa,Khushnaw Tarki Saflaa,????? ???? ????,????? ???? ????,,,muqur_badghis,,
village_list,kishlak_khvajeh,Kishlak Khvajeh,????? ?????,????? ?????,,,muqur_badghis,,
village_list,lamari,Lamari,????,????,,,muqur_badghis,,
village_list,mazid_safla,Mazid Safla,???? ????,???? ????,,,muqur_badghis,,
village_list,molla_tuti_firuz_zai,Molla Tuti Firuz Za'i,??????? ?????????,??????? ?????????,,,muqur_badghis,,
village_list,molla_tuti_firuzahi,Molla Tuti Firuzah'i,??????? ?????????,??????? ?????????,,,muqur_badghis,,
village_list,moqor,Moqor,?????,?????,,,muqur_badghis,,
village_list,moqor_arbab_aziz,Moqor Arbab `aziz,?????????? ????,?????????? ????,,,muqur_badghis,,
village_list,moqor_e_allahdad_khan,Moqor-e Allahdad Khan,????????? ??? ???,????????? ??? ???,,,muqur_badghis,,
village_list,moqor_e_mohammad_omar,Moqor-e Mohammad `omar,????????????,????????????,,,muqur_badghis,,
village_list,moqor_e_mohammad_omar_khan,Moqor-e Mohammad `omar Khan,????????? ??? ???,????????? ??? ???,,,muqur_badghis,,
village_list,mosa_zaiy,Mosa Zaiy,???? ????,???? ????,,,muqur_badghis,,
village_list,niazi,Niazi,?????,?????,,,muqur_badghis,,
village_list,taimurian,Taimurian,????????,????????,,,muqur_badghis,,
village_list,tajek,Tajek,????,????,,,muqur_badghis,,
village_list,tarki_hulya,Tarki Hulya,???? ????,???? ????,,,muqur_badghis,,
village_list,zat_tasir,Zat Tasir,??? ????,??? ????,,,muqur_badghis,,
village_list,other,Other (please specify),????,???,,,muqur_badghis,,
village_list,abdul_halim,Abdul Halim,?????????,?????????,,,nad_ali,,
village_list,arab_khel_daktar_nooruldin_kalay,Arab Khel Daktar Nooruldin Kalay,??? ??? ????? ???????? ???,??? ??? ????? ???????? ???,,,nad_ali,,
village_list,ashaq_zai,Ashaq Zai,????? ????,????? ????,,,nad_ali,,
village_list,da_baluchano_kalay,Da Baluchano Kalay,? ??????? ???,? ??????? ???,,,nad_ali,,
village_list,haji_khair_muhammad_kalay,Haji Khair Muhammad Kalay,???? ??? ???? ???,???? ??? ???? ???,,,nad_ali,,
village_list,toor_khan,Toor Khan,??????,??????,,,nad_ali,,
village_list,other,Other (please specify),????,???,,,nad_ali,,
village_list,other,Other (please specify),????,???,,,nad_ali,,
village_list,4_kilo_metri_gurop_6,4 Kilo Metri Gurop 6,? ???????? ???? ?,? ???????? ???? ?,,,nad_ali,,
village_list,chahe_mirza,Chahe Mirza,??? ?????,??? ?????,,,nad_ali,,
village_list,gorupe_shash_kalay,Gorupe Shash Kalay,???? ?? ???,???? ?? ???,,,nad_ali,,
village_list,hokumati_nade_ali,Hokumati Nade 'ali,?????? ??? ???,?????? ??? ???,,,nad_ali,,
village_list,khushal_kalay,Khushal Kalay,????? ???,????? ???,,,nad_ali,,
village_list,lakhshak_kalay_parchaw_kalay,Lakhshak Kalay (parchaw Kalay),???? ??? (???? ???),???? ??? (???? ???),,,nad_ali,,
village_list,marja_block_a_4,Marja Block A-4,????? ???? A-4,????? ???? A-4,,,nad_ali,,
village_list,marja_block_b_1,Marja Block B-1,????? ???? B-1,????? ???? B-1,,,nad_ali,,
village_list,naqel_abad,Naqel Abad,???? ????,???? ????,,,nad_ali,,
village_list,wakil_manan,Wakil Manan,???? ????,???? ????,,,nad_ali,,
village_list,zabir_abad_kalay,Zabir Abad Kalay,???? ???? ???,???? ???? ???,,,nad_ali,,
village_list,zarghun_kalay,Zarghun Kalay,????? ???,????? ???,,,nad_ali,,
village_list,kapri_nader_shah_kott,Kapri Nader Shah Kott,???? ??????? ???,???? ??????? ???,,,nadir_shah_kot,,
village_list,khowja_rahim,Khowja Rahim,????? ????,????? ????,,,nadir_shah_kot,,
village_list,lowara,Lowara,?????,?????,,,nadir_shah_kot,,
village_list,sahya_nawi_kott,Sahya nawi kott,???? ??? ???,???? ??? ???,,,nadir_shah_kot,,
village_list,other,Other (please specify),????,???,,,nadir_shah_kot,,
village_list,other,Other (please specify),????,???,,,nahr_e_saraj,,
village_list,other,Other (please specify),????,???,,,nahr_e_shahi,,
village_list,charkh_andaz,Charkh Andaz,??? ?????,??? ?????,,,nahr_e_saraj,,
village_list,dihmazangi_gharbi,Dihmazangi Gharbi,?????? ????,?????? ????,,,nahr_e_saraj,,
village_list,ali_abad,Ali Abad,??? ????,??? ????,,,nahr_e_shahi,,
village_list,ali_sheer_nawaye,Ali Sheer Nawaye,??? ??? ?????,??? ??? ?????,,,nahr_e_shahi,,
village_list,aliabad_2,Aliabad (2),??? ???? 2,??? ???? 2,,,nahr_e_shahi,,
village_list,dasht_shor,Dasht Shor,??? ???,??? ???,,,nahr_e_shahi,,
village_list,gori_mar,Gori Mar,??? ???,??? ???,,,nahr_e_shahi,,
village_list,islamabad,Islamabad,????? ????,????? ????,,,nahr_e_shahi,,
village_list,karte_abobakr_sediq,Karte Abobakr Sediq,????? ?????? ????,????? ?????? ????,,,nahr_e_shahi,,
village_list,karte_imam_hussain,Karte Imam Hussain,????? ???? ????,????? ???? ????,,,nahr_e_shahi,,
village_list,karte_imam_hussain_2,Karte Imam Hussain (2),????? ???? ???? 2,????? ???? ???? 2,,,nahr_e_shahi,,
village_list,karte_mowla_ali,Karte Mowla Ali,????? ???? ???,????? ???? ???,,,nahr_e_shahi,,
village_list,karte_wahdat,Karte Wahdat,????? ????,????? ????,,,nahr_e_shahi,,
village_list,mowlana_jalaluddin,Mowlana Jalaluddin,?????? ???? ?????,?????? ???? ?????,,,nahr_e_shahi,,
village_list,nasrat_abad,Nasrat Abad,???? ????,???? ????,,,nahr_e_shahi,,
village_list,noor_khoda_block_2,Noor Khoda Block 2,?????? ????2,?????? ????2,,,nahr_e_shahi,,
village_list,now_bahar_no_2,Now Bahar NO 2,?????? ???? 2,?????? ???? 2,,,nahr_e_shahi,,
village_list,nowabad_takht_pul,Nowabad Takht pul,?? ???? ???? ??,?? ???? ???? ??,,,nahr_e_shahi,,
village_list,qala_hajer,Qala Hajer,???? ???,???? ???,,,nahr_e_shahi,,
village_list,saadat_no_3,Saadat No 3,????? ??? 3,????? ??? 3,,,nahr_e_shahi,,
village_list,sayed_abad,Sayed Abad,??? ????,??? ????,,,nahr_e_shahi,,
village_list,sultan_baba_ali_shair,Sultan Baba Ali Shair,????? ???? ??? ???,????? ???? ??? ???,,,nahr_e_shahi,,
village_list,aguly,Aguly,????,????,,,nahrin,,
village_list,daragi,Daragi,??? ??,??? ??,,,nahrin,,
village_list,hafeza_bacha,Hafeza Bacha,???? ???,???? ???,,,nahrin,,
village_list,jowi_bory,Jowi Bory,??? ????,??? ????,,,nahrin,,
village_list,jowi_kana,Jowi Kana,??? ???,??? ???,,,nahrin,,
village_list,nahrin,Nahrin,?????,?????,,,nahrin,,
village_list,now_abad_3,Now Abad (3),?? ???? 3,?? ???? 3,,,nahrin,,
village_list,now_abad_nahrin,Now Abad Nahrin,?? ???? ?????,?? ???? ?????,,,nahrin,,
village_list,saka,Saka,???,???,,,nahrin,,
village_list,sang_lakh_qazi,Sang Lakh Qazi,??? ??? ????,??? ??? ????,,,nahrin,,
village_list,shahr_qadem,Shahr Qadem,??? ????,??? ????,,,nahrin,,
village_list,shorak,Shorak,????,????,,,nahrin,,
village_list,other,Other (please specify),????,???,,,nahrin,,
village_list,da_i_morsalan,Da-i-morsalan,?? ??????,?? ??????,,,namak_ab,,
village_list,kham_khairan,Kham Khairan,?? ?????,?? ?????,,,namak_ab,,
village_list,namak_ab,Namak Ab,??? ??,??? ??,,,namak_ab,,
village_list,shak_darah,Shak Darah,?????,?????,,,namak_ab,,
village_list,shalah_darah,Shalah Darah,??? ???,??? ???,,,namak_ab,,
village_list,taqchah_khana_i_bala,Taqchah Khana-i-bala,????? ???? ????,????? ???? ????,,,namak_ab,,
village_list,other,Other (please specify),????,???,,,namak_ab,,
village_list,barikot,Barikot,??????,??????,,,nari,,
village_list,nari,Nari,????,????,,,nari,,
village_list,samsa_gul,Samsa Gul,???? ??,???? ??,,,nari,,
village_list,other,Other (please specify),????,???,,,nari,,
village_list,other,Other (please specify),????,???,,,nawa_e_barakzaiy,,
village_list,baqi_khan_wa_mohammad_khan,Baqi Khan Wa Mohammad Khan,???? ??? ? ???? ???,???? ??? ? ???? ???,,,nawa_e_barakzaiy,,
village_list,gul_aga_faqiran,Gul Aga Faqiran,?? ??? ??????,?? ??? ??????,,,nawa_e_barakzaiy,,
village_list,haynak,Haynak,????,????,,,nawa_e_barakzaiy,,
village_list,juma_gul_wa_lal_mohammad_khan,Juma Gul Wa Lal Mohammad Khan,???? ?? ? ??? ???? ???,???? ?? ? ??? ???? ???,,,nawa_e_barakzaiy,,
village_list,lachmi,Lachmi,????,????,,,nawa_e_barakzaiy,,
village_list,doabi,Doabi,?? ???,?? ???,,,nawur,,
village_list,other,Other (please specify),????,???,,,nawur,,
village_list,dadil,Dadil,????,????,,,nerkh,,
village_list,sad_murda,Sad Murda,?? ????,?? ????,,,nerkh,,
village_list,to_karak,To Karak,?? ???,?? ???,,,nerkh,,
village_list,other,Other (please specify),????,???,,,nerkh,,
village_list,badakhshi,Badakhshi,?????,?????,,,nijrab,,
village_list,chenar__e__sakhi,Chenar -E -Sakhi,???? ???,???? ???,,,nijrab,,
village_list,dahi_qazi,Dahi Qazi,?? ????,?? ????,,,nijrab,,
village_list,dingak,Dingak,?????,?????,,,nijrab,,
village_list,feroz_zai,Feroz Zai,????? ??,????? ??,,,nijrab,,
village_list,ghayen_payen,Ghayen Payen,??? ?????,??? ?????,,,nijrab,,
village_list,ghazi_baik_khail,Ghazi Baik Khail,???? ??? ???,???? ??? ???,,,nijrab,,
village_list,jor_ghal,Jor Ghal,??? ??,??? ??,,,nijrab,,
village_list,kormaye,Kormaye,???????,???????,,,nijrab,,
village_list,magh_dod_khail,Magh Dod Khail,??? ??? ???,??? ??? ???,,,nijrab,,
village_list,pashaye_2,Pashaye (2),????? (2),????? (2),,,nijrab,,
village_list,qala_samad,Qala Samad,???? ????,???? ????,,,nijrab,,
village_list,tar_wary,Tar Wary,?????,?????,,,nijrab,,
village_list,toghak,Toghak,????,????,,,nijrab,,
village_list,zar_shoy,Zar-shoy,?????,?????,,,nijrab,,
village_list,other,Other (please specify),????,???,,,nijrab,,
village_list,khawalak,Khawalak,?????,?????,,,nili,,
village_list,lazir,Lazir,?????,?????,,,nili,,
village_list,mish_hulya,Mish Hulya,??? ?????,??? ?????,,,nili,,
village_list,mish_sufla,Mish Sufla,??? ????,??? ????,,,nili,,
village_list,nili,Nili,????,????,,,nili,,
village_list,pay_nili,Pay Nili,??? ????,??? ????,,,nili,,
village_list,qala_qadi,Qala Qadi,???? ???,???? ???,,,nili,,
village_list,sangamum,Sangamum,???????,???????,,,nili,,
village_list,shabar_hulya,Shabar Hulya,???? ?????,???? ?????,,,nili,,
village_list,sirak,Sirak,????,????,,,nili,,
village_list,other,Other (please specify),????,???,,,nili,,
village_list,auorak,Auorak,????,????,,,nurgal,,
village_list,ghazi_abad,Ghazi Abad,???? ????,???? ????,,,nurgal,,
village_list,karchando,Karchando,????????,????????,,,nurgal,,
village_list,nurgal,Nurgal,????,????,,,nurgal,,
village_list,roiana,Roiana,??????,??????,,,nurgal,,
village_list,samey,Samey,???,???,,,nurgal,,
village_list,seri,Seri,???,???,,,nurgal,,
village_list,worina,Worina,?????,?????,,,nurgal,,
village_list,other,Other (please specify),????,???,,,nurgal,,
village_list,baig_toot,Baig Toot,??? ???,??? ???,,,paghman,,
village_list,now_abad_safid_sang,Now Abad Safid Sang,?????? ???? ???,?????? ???? ???,,,paghman,,
village_list,shahrak_etifaq,Shahrak Etifaq,???? ?????,???? ?????,,,paghman,,
village_list,shahrak_safa_pd_13,Shahrak Safa (PD 13),???? ??? (PD 13) ,???? ??? (PD 13) ,,,paghman,,
village_list,other,Other (please specify),????,???,,,paghman,,
village_list,dahan_nargis,Dahan Nargis,??? ????,??? ????,,,panjab,,
village_list,dashti_ghujur,Dashti Ghujur,???? ?????,???? ?????,,,panjab,,
village_list,kach_qoul,Kach Qoul,?? ???,?? ???,,,panjab,,
village_list,paira,Paira,????,????,,,panjab,,
village_list,zerk,Zerk,???,???,,,panjab,,
village_list,other,Other (please specify),????,???,,,panjab,,
village_list,baluchan,Baluchan,??????,??????,,,panjwayee,,
village_list,kakaran,Kakaran,??????,??????,,,panjwayee,,
village_list,kunjak_wa_azaim,Kunjak Wa Azaim,???? ? ????,???? ? ????,,,panjwayee,,
village_list,loy_chalghor,Loy Chalghor,??? ?????,??? ?????,,,panjwayee,,
village_list,naw_ruz_kalay,Naw Ruz Kalay,?? ??? ???,?? ??? ???,,,panjwayee,,
village_list,sultan_mohammad,Sultan Mohammad,????? ????,????? ????,,,panjwayee,,
village_list,other,Other (please specify),????,???,,,panjwayee,,
village_list,badizu,Badizu,??????,??????,,,panjwayee,,
village_list,badwan,Badwan,?????,?????,,,panjwayee,,
village_list,balambi,Balambi,???????,???????,,,panjwayee,,
village_list,kishkak,Kishkak,?????,?????,,,panjwayee,,
village_list,mushan,Mushan,?????,?????,,,panjwayee,,
village_list,panj_wayi,Panj Wayi,??? ????,??? ????,,,panjwayee,,
village_list,salihan,Salihan,??????,??????,,,panjwayee,,
village_list,tolokan,Tolokan,???????,???????,,,panjwayee,,
village_list,zangabad_2,Zangabad (2),??? ???? 2,??? ???? 2,,,panjwayee,,
village_list,other,Other (please specify),????,???,,,panjwayee,,
village_list,man_dahi,Man Dahi,???? ??,???? ??,,,parun,,
village_list,other,Other (please specify),????,???,,,parun,,
village_list,paroon_markaz,Paroon Markaz,????? ????,????? ????,,,parun,,
village_list,pash_ke,Pash Ke,????,????,,,parun,,
village_list,poruns,Poruns,?????,?????,,,parun,,
village_list,adar_tapa_muhammad_alam,Adar Tapa Muhammad Alam,?????? ???? ????,?????? ???? ????,,,pashtun_kot,,
village_list,anjelad,Anjelad,??????,??????,,,pashtun_kot,,
village_list,aq_dara_bala,Aq Dara Bala,?? ??? ????,?? ??? ????,,,pashtun_kot,,
village_list,aq_dara_payen,Aq Dara Payen,?? ??? ????,?? ??? ????,,,pashtun_kot,,
village_list,aq_gonbad_ghulam_nabi,Aq Gonbad Ghulam Nabi,?? ???? ???? ???,?? ???? ???? ???,,,pashtun_kot,,
village_list,aqchegel,Aqchegel,?????,?????,,,pashtun_kot,,
village_list,aqsai_arab,Aqsai Arab,????? ???,????? ???,,,pashtun_kot,,
village_list,atta_khan_khowaja_tapa,Atta Khan Khowaja Tapa,??? ??? ????? ???,??? ??? ????? ???,,,pashtun_kot,,
village_list,atta_khan_khwaja,Atta Khan Khwaja,?????? ?????,?????? ?????,,,pashtun_kot,,
village_list,awmake_mir_shakar,Awmake Mir Shakar,????? ??? ????,????? ??? ????,,,pashtun_kot,,
village_list,bailar_sai_wasat,Bailar Sai Wasat,??????? ???,??????? ???,,,pashtun_kot,,
village_list,balcha,Balcha,????,????,,,pashtun_kot,,
village_list,baloch_qazel_qoul,Baloch Qazel Qoul,???? ??? ???,???? ??? ???,,,pashtun_kot,,
village_list,betaw_wais_baba,Betaw Wais Baba,???? ??? ????,???? ??? ????,,,pashtun_kot,,
village_list,chamtal_qator,Chamtal Qator,????? ?????,????? ?????,,,pashtun_kot,,
village_list,dahan_aeiar,Dahan Aeiar,??? ????,??? ????,,,pashtun_kot,,
village_list,dahan_darah,Dahan Darah,??? ???,??? ???,,,pashtun_kot,,
village_list,gaz_laik,Gaz Laik,??? ???,??? ???,,,pashtun_kot,,
village_list,ghalmori_kohi_safid,Ghalmori Kohi Safid,?????? ???? ????,?????? ???? ????,,,pashtun_kot,,
village_list,gilim_baf,Gilim Baf,???? ???,???? ???,,,pashtun_kot,,
village_list,karaiz_qala,Karaiz Qala,????? ????,????? ????,,,pashtun_kot,,
village_list,khair_abad,Khair Abad,???????,???????,,,pashtun_kot,,
village_list,khan_qutan,Khan Qutan,??? ???,??? ???,,,pashtun_kot,,
village_list,khowaja_qesh,Khowaja Qesh,????? ???,????? ???,,,pashtun_kot,,
village_list,mish_hazar,Mish Hazar,??? ????,??? ????,,,pashtun_kot,,
village_list,nawabad_dahan_darrah,Nawabad Dahan Darrah,?????? ??? ???,?????? ??? ???,,,pashtun_kot,,
village_list,qasa_qala_uzbekia,Qasa Qala Uzbekia,??? ??? ???????,??? ??? ???????,,,pashtun_kot,,
village_list,qazlar_qala,Qazlar Qala,????????,????????,,,pashtun_kot,,
village_list,qezel_qol_4,Qezel Qol (4),??? ??? 4,??? ??? 4,,,pashtun_kot,,
village_list,qoura_sar_howz,Qoura Sar Howz,???? ?????,???? ?????,,,pashtun_kot,,
village_list,sayer,Sayer,????,????,,,pashtun_kot,,
village_list,shah_nazar,Shah Nazar,??? ???,??? ???,,,pashtun_kot,,
village_list,tamchi,Tamchi,?????,?????,,,pashtun_kot,,
village_list,tawakol_paein,Tawakol Paein,???? ?????,???? ?????,,,pashtun_kot,,
village_list,tawakuli,Tawakuli,?????,?????,,,pashtun_kot,,
village_list,tawakuli_mussa,Tawakuli Mussa,????? ????,????? ????,,,pashtun_kot,,
village_list,zarsho_e_rahim,Zarsho-E-Rahim,????? ????,????? ????,,,pashtun_kot,,
village_list,other,Other (please specify),????,???,,,pashtun_kot,,
village_list,other,Other (please specify),????,???,,,pul_e_alam,,
village_list,other,Other (please specify),????,???,,,pul_e_hisar,,
village_list,other,Other (please specify),????,???,,,pul_e_khumri,,
village_list,abchakan,Abchakan,??????,??????,,,pul_e_alam,,
village_list,ahangaran,Ahangaran,???????,???????,,,pul_e_alam,,
village_list,arab_khan,Arab Khan,??? ???,??? ???,,,pul_e_alam,,
village_list,bahram_khil,Bahram Khil,????? ???,????? ???,,,pul_e_alam,,
village_list,baikary,Baikary,?????,?????,,,pul_e_alam,,
village_list,balota_khel,Balota Khel,???? ???,???? ???,,,pul_e_alam,,
village_list,bashir_qala,Bashir Qala,????????,????????,,,pul_e_alam,,
village_list,bazar_khader,Bazar Khader,????? ???,????? ???,,,pul_e_alam,,
village_list,darwaish,Darwaish,?????,?????,,,pul_e_alam,,
village_list,dogh_abad,Dogh Abad,??? ????,??? ????,,,pul_e_alam,,
village_list,faiz_karaiz,Faiz Karaiz,??? ?????,??? ?????,,,pul_e_alam,,
village_list,gardaiz_khel,Gardaiz Khel,????????,????????,,,pul_e_alam,,
village_list,haj_sayed_noor,Haj Sayed Noor,??? ??????,??? ??????,,,pul_e_alam,,
village_list,haroon_khail,Haroon Khail,????? ???,????? ???,,,pul_e_alam,,
village_list,kandab,Kandab,?????,?????,,,pul_e_alam,,
village_list,karnail,Karnail,?????,?????,,,pul_e_alam,,
village_list,khosha_cheen_haye_payen,Khosha Cheen Haye Payen,???? ??? ??? ?????,???? ??? ??? ?????,,,pul_e_alam,,
village_list,khwaja_khel,Khwaja Khel,????? ???,????? ???,,,pul_e_alam,,
village_list,kotake,Kotake,?????,?????,,,pul_e_alam,,
village_list,kounjak,Kounjak,????,????,,,pul_e_alam,,
village_list,lahlo_khail,Lahlo Khail,???? ???,???? ???,,,pul_e_alam,,
village_list,madbi_khel,Madbi Khel,???? ???,???? ???,,,pul_e_alam,,
village_list,mahajeren,Mahajeren,???????,???????,,,pul_e_alam,,
village_list,masjed_darwaza_jama_hulya,Masjed Darwaza Jama Hulya,???? ?????? ??? ?????,???? ?????? ??? ?????,,,pul_e_alam,,
village_list,mir_sallayh,Mir Sallayh,???????,???????,,,pul_e_alam,,
village_list,mohammad_dail,Mohammad Dail,???? ??,???? ??,,,pul_e_alam,,
village_list,mullah_abdullah,Mullah Abdullah,??? ???????,??? ???????,,,pul_e_alam,,
village_list,mullah_hassan,Mullah Hassan,??????,??????,,,pul_e_alam,,
village_list,mullayan,Mullayan,??????,??????,,,pul_e_alam,,
village_list,neazi_kala,Neazi Kala,????? ???,????? ???,,,pul_e_alam,,
village_list,pas_ab,Pas Ab,?? ??,?? ??,,,pul_e_alam,,
village_list,peyaro_khel,Peyaro Khel,????????,????????,,,pul_e_alam,,
village_list,qala_aba,Qala Aba,???? ???,???? ???,,,pul_e_alam,,
village_list,qala_mami,Qala Mami,???? ???,???? ???,,,pul_e_alam,,
village_list,qala_nakam,Qala Nakam,???? ?????,???? ?????,,,pul_e_alam,,
village_list,qala_shahi,Qala Shahi,???? ????,???? ????,,,pul_e_alam,,
village_list,sar_lar,Sar Lar,????,????,,,pul_e_alam,,
village_list,sardar_nazar_khel_niyazi,Sardar Nazar Khel Niyazi,??????????? ?????,??????????? ?????,,,pul_e_alam,,
village_list,sarwan_khel_bala,Sarwan Khel Bala,?????? ??? ????,?????? ??? ????,,,pul_e_alam,,
village_list,seyori_kalay,Seyori Kalay,????? ???,????? ???,,,pul_e_alam,,
village_list,shah_ghase,Shah Ghase,??? ????,??? ????,,,pul_e_alam,,
village_list,shah_zada,Shah Zada,??????,??????,,,pul_e_alam,,
village_list,shahrak_mahajreen,Shahrak Mahajreen,???? ???????,???? ???????,,,pul_e_alam,,
village_list,shelak,Shelak,????,????,,,pul_e_alam,,
village_list,spena_kala,Spena Kala,????? ???,????? ???,,,pul_e_alam,,
village_list,sultan_khel,Sultan Khel,????? ???,????? ???,,,pul_e_alam,,
village_list,zhora,Zhora,????,????,,,pul_e_alam,,
village_list,pul_e_hesar,Pul-e-hesar,?? ????,?? ????,,,pul_e_hisar,,
village_list,samandan,Samandan,??????,??????,,,pul_e_hisar,,
village_list,tangi_qaza,Tangi Qaza,???? ???,???? ???,,,pul_e_hisar,,
village_list,zaman_kor,Zaman Kor,???? ???,???? ???,,,pul_e_hisar,,
village_list,bala_dowri_number_baba_nazar,Bala Dowri Number (baba Nazar),???? ???? (???? ???),???? ???? (???? ???),,,pul_e_khumri,,
village_list,gow_sawar_bala,Gow Sawar Bala,??? ???? ????,??? ???? ????,,,pul_e_khumri,,
village_list,gow_sawar_payen,Gow Sawar Payen,??? ???? ????,??? ???? ????,,,pul_e_khumri,,
village_list,guzar_khanjane_ha,Guzar Khanjane Ha,??? ?????? ??,??? ?????? ??,,,pul_e_khumri,,
village_list,hussain_khail_kandhari,Hussain Khail Kandhari,??? ??? ???????,??? ??? ???????,,,pul_e_khumri,,
village_list,hussain_khal_bala_dowri_number_3,Hussain Khal Bala Dowri Number (3),???? ??? ???? ???? ??? 3,???? ??? ???? ???? ??? 3,,,pul_e_khumri,,
village_list,lalakay,Lalakay,?????,?????,,,pul_e_khumri,,
village_list,masjid_sharkat,Masjid Sharkat,???? ????,???? ????,,,pul_e_khumri,,
village_list,naqel,Naqel,????,????,,,pul_e_khumri,,
village_list,park_shamraq,Park Shamraq,???? ????,???? ????,,,pul_e_khumri,,
village_list,pouza_eashan,Pouza Eashan,???? ?????,???? ?????,,,pul_e_khumri,,
